plan_name,phase,report_hash,dataset_hash,environment_kind,agent_kind,condition_hash,agent_hash,terminal_round,metric,environment_clusters,algorithm_cells,algorithm_replicas_per_environment,cluster_mean,cluster_median,cluster_minimum,cluster_maximum,cluster_sample_standard_deviation,cluster_standard_error,exact_median_interval_lower,exact_median_interval_upper,exact_median_interval_coverage,exact_median_interval_method,bit_equivalent_lower_nats,bit_equivalent_upper_nats,inference_scope
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,novelty.persistent_trivia_novelty,192,576,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,public_reward,192,576,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,relevant_information_nats,192,576,3,4.1088424145927,4.156537342945196,2.7703230468008435,4.158642888433059,0.15396586148648045,0.011111528946904016,4.14721871410821,4.156537342945196,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,support.abstentions,192,576,3,0.020833333333333332,0.0,0.0,1.0,0.14319953981226086,0.010334536607304918,0.0,0.0,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,support.correct_deployments,192,576,3,2.96875,3.0,2.0,3.0,0.17444751982408596,0.012589665316237326,3.0,3.0,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,support.deployment_support,192,576,3,2.9791666666666665,3.0,2.0,3.0,0.14319953981226086,0.010334536607304918,3.0,3.0,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,support.incorrect_deployments,192,576,3,0.010416666666666666,0.0,0.0,1.0,0.10179454378723674,0.007346388407199535,0.0,0.0,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,support.mastered_independent_rules,192,576,3,2.96875,3.0,2.0,3.0,0.17444751982408596,0.012589665316237326,3.0,3.0,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,scheduled,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,212aac92a1da8532e5972f40437fe5263d519fb358a0ec6fa63c804d134831ac,12,total_information_nats,192,576,3,4.1088424145927,4.156537342945196,2.7703230468008435,4.158642888433059,0.15396586148648042,0.011111528946904014,4.147218714108211,4.156537342945196,0.963916597707066,exact-sign-median,3.501940922711103,4.049392723971171,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
bounded-symbolic-construct-validation.v1-calibration,calibration,07dabc814e26f8ace0ae6cf86ab10cfd6558bc9f32d2f48a751c5694bf35381c,eac4823bf31745572c74e75b5f98978ed84471f5e602e2ce1076e0e43fcf366e,ALEA,reward,0571e255ca5409d5fdc04b8035b951573459282ac02764ce19e91c83d0ac159e,57ca2562042148839b133aec8c82c555375df8c666bac3d5b85a10d89f557416,12,compute.deployment_evaluations,192,576,3,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.963916597707066,exact-sign-median,3.501940922711103,4.0722032155104415,Descriptive pooled summary: environment replicas are independent clusters; algorithm replicas are averaged within each environment cluster.
